wallet_address,source,roi_pct,median_roi_pct,profit_token_ratio,trade_frequency,roi_per_trade,x10_ratio,x20_ratio,x50_ratio,x100_ratio,median_hold_time,profit_per_hold_second,cluster,cluster_label,cluster_name,roi_final,priority_score,tier,strategy_bucket
56AUkicJZkcGJvUgPuy8NoBcqQTcvw7t8gc1jsdVtgVB,dex,35810.146199475625,30546.29496685104,1.0,30.0,1193.671539982521,0.125,0.0,0.125,0.625,11,3255.467836315966,2,cluster_2,Low-frequency Snipers,35810.146199475625,0.8365088996763754,Elite,Low-frequency Snipers - Elite
AGxBc5gWepyXKsw9dNcg2L9wZm7FXxfpS31Ha5X111dR,dex,206.49607985781424,9214.023293757718,1.0,39.0,5.294771278405493,0.0,0.0,0.5,0.0,0,0.0,1,cluster_1,Core Alpha (Active),206.49607985781424,0.7437904530744338,Elite,Core Alpha (Active) - Elite
