wallet_address,source,roi_pct,median_roi_pct,profit_token_ratio,trade_frequency,roi_per_trade,x10_ratio,x20_ratio,x50_ratio,x100_ratio,median_hold_time,profit_per_hold_second,cluster,cluster_label,cluster_name,roi_final,priority_score,tier,strategy_bucket
4GUeS31HqMUUZnaPoknQdH1Kxjv9g3evwGDG7A6DyARu,dex,323.67842132967695,10578.56588387555,0.7142857142857143,10.5,15.413258158556046,0.0,0.0,0.125,0.375,17915,0.018067453046590954,1,cluster_1,Low-frequency Snipers,323.67842132967695,0.1718047463174218,High-Quality,Low-frequency Snipers - High-Quality
