wallet_address,source,roi_pct,median_roi_pct,profit_token_ratio,trade_frequency,roi_per_trade,x10_ratio,x20_ratio,x50_ratio,x100_ratio,median_hold_time,profit_per_hold_second,cluster,cluster_label,cluster_name,roi_final,priority_score,tier,strategy_bucket
XY2joC2DwF2HH1UAVUegiKYDPXLcgvXwTPZfxQRWn3k,pumpfun,124737.46407500442,124737.46407500442,1.0,16.0,7796.091504687776,0.0,0.0,0.0,0.03571428571428571,0,0,3,cluster_3,Core Alpha (Active),124737.46407500442,0.6566015693112468,Elite,Core Alpha (Active) - Elite
3CvGrHWNyRaaHu5GvvGfZEzTTfuCPxrnbhhZxUJGVayA,pumpfun,82224.58333459088,82224.58333459088,1.0,88.0,934.3702651658054,0.0,0.0,0.0,0.2692307692307692,0,0,0,cluster_0,Dormant/Legacy,82224.58333459088,0.4274187983188585,Elite,Dormant/Legacy - Elite
CgXBBVgRqa5QCEdkBGdBFgc8joQqeBhmHHYWKkvcad3Y,pumpfun,149.20307348344707,149.20307348344707,1.0,75.0,1.9893743131126276,0.0,0.36,0.12,0.0,0,0,0,cluster_0,Dormant/Legacy,149.20307348344707,0.2917324443246816,Elite,Dormant/Legacy - Elite
58FHn7kNPi2BfsHSu61sKUjn5mjRwhysFiszjZ4bUSZM,pumpfun,273.45164714113645,273.45164714113645,0.8666666666666667,65.0,4.206948417555945,0.0,0.0,0.47368421052631576,0.15789473684210525,0,0,0,cluster_0,Dormant/Legacy,273.45164714113645,0.2535715809665989,Elite,Dormant/Legacy - Elite
4EH92iYK8wua8MyqNExVeiXy5VJUAweXqJPuTWqCvNB8,pumpfun,2011.4220575429179,2011.4220575429179,1.0,85.0,23.66378891226962,0.0,0.0,0.0,0.34615384615384615,0,0,0,cluster_0,Dormant/Legacy,2011.4220575429179,0.24247657535572767,Elite,Dormant/Legacy - Elite
