wallet_address,source,roi_pct,median_roi_pct,profit_token_ratio,trade_frequency,roi_per_trade,x10_ratio,x20_ratio,x50_ratio,x100_ratio,median_hold_time,profit_per_hold_second,cluster,cluster_label,cluster_name,roi_final,priority_score,tier,strategy_bucket
7TocMAL5QNiYHt92NQ371JaxSHbLUjS9pgRJBTpF9UMN,dex,2988.8899997886033,7539.342889640221,0.6,28.0,106.74607142102154,0.0,0.0,0.09090909090909091,0.09090909090909091,9.0,332.09888886540034,1,cluster_1,Dormant/Legacy,2988.8899997886033,0.23004586469066252,Elite,Dormant/Legacy - Elite
